datum,era5_max,rh_gem,bewolking_gem,wind_max,instraling_som,neerslag_som,station_max
2000-07-13,18.0,80,68,13.4,9.54,0.0,
2000-07-14,14.0,85,83,14.5,7.1,0.0,
2000-07-15,24.0,81,56,25.2,12.34,10.4,
2000-07-16,17.1,75,49,22.2,12.52,7.7,
2000-07-17,13.5,56,15,8.4,17.17,0.0,
2000-07-18,17.8,66,75,11.7,15.95,0.0,
2000-07-19,16.1,57,100,16.1,6.16,0.0,
2000-07-20,16.9,60,21,11.8,17.07,0.0,
2000-07-21,23.0,73,11,10.9,15.94,0.0,
2000-07-22,26.4,73,66,25.3,13.78,3.9,
2000-07-23,17.3,95,100,21.2,1.57,36.7,
2000-07-24,15.0,83,60,12.0,10.58,0.1,
2000-07-25,18.1,86,72,14.8,15.61,0.0,
2000-07-26,16.3,92,94,12.7,6.31,0.0,
2000-07-27,16.6,84,65,15.3,12.0,0.0,
2000-07-28,19.3,83,22,13.4,16.25,0.0,
2000-07-29,21.5,80,49,8.4,17.07,0.0,
2000-07-30,22.4,79,66,7.5,16.61,0.0,
2000-07-31,21.2,87,91,14.1,15.55,0.0,
2000-08-01,22.7,83,78,11.7,16.21,0.0,
2000-08-02,23.6,75,36,10.7,15.84,0.0,
2000-08-03,21.9,80,71,12.7,9.28,6.0,
2000-08-04,13.8,87,96,20.4,5.84,0.1,
2000-08-05,16.8,78,44,18.9,17.46,0.0,
2000-08-06,23.3,80,83,11.8,15.58,2.3,
2000-08-07,24.5,78,31,10.2,16.11,0.6,
2000-08-08,25.4,71,35,10.8,17.44,0.0,
2000-08-09,26.3,59,8,22.5,18.81,0.0,
2000-08-10,16.1,91,95,15.7,4.67,4.5,
2000-08-11,13.2,92,100,22.1,2.44,9.6,
2000-08-12,11.9,81,80,18.8,9.57,0.0,
2000-08-13,16.1,84,46,15.6,16.37,0.0,
2000-08-14,22.9,78,5,12.0,19.08,0.0,
2000-08-15,26.4,68,60,21.9,18.62,1.1,
2000-08-16,17.5,89,98,23.1,6.62,4.4,
2000-08-17,23.6,86,90,17.5,14.27,7.9,
2000-08-18,21.1,89,95,14.5,9.58,2.1,
2000-08-19,20.6,86,72,13.0,14.19,0.0,
2000-08-20,25.2,79,52,8.9,19.68,0.0,
2000-08-21,25.9,73,34,9.0,19.87,0.0,
2000-08-22,25.6,69,41,10.2,20.24,0.0,
2000-08-23,26.2,60,5,12.9,20.75,0.0,
2000-08-24,27.1,61,8,11.1,20.6,0.0,
2000-08-25,28.5,58,10,24.2,20.7,0.0,
2000-08-26,30.0,53,81,28.3,16.63,0.0,
2000-08-27,27.9,80,98,16.5,12.29,0.7,
2000-08-28,18.2,89,99,23.2,2.26,53.3,
2000-08-29,20.0,79,96,7.8,17.15,0.0,
2000-08-30,22.1,85,73,17.3,18.85,0.0,
2000-08-31,23.0,84,88,18.5,11.71,2.5,
2000-09-01,22.5,90,99,15.9,9.3,11.5,
2000-09-02,15.1,99,100,15.0,2.4,29.1,
2000-09-03,14.6,92,100,20.5,3.23,15.1,
2000-09-04,13.9,87,97,21.2,5.8,0.9,
2000-09-05,19.0,85,85,15.8,12.18,0.0,
2000-09-06,16.2,96,98,13.5,4.27,13.5,
2000-09-07,20.1,85,71,14.9,12.86,1.1,
2000-09-08,22.9,79,89,12.0,19.36,0.0,
2000-09-09,23.2,80,65,14.0,18.49,7.2,
2000-09-10,25.6,78,83,14.2,19.48,1.3,
2000-09-11,27.0,72,34,19.0,22.02,0.0,
2000-09-12,26.3,77,100,10.2,14.59,2.5,
2000-09-13,27.2,78,98,19.3,17.84,3.6,
2000-09-14,26.8,85,99,11.3,16.24,7.6,
2000-09-15,26.3,85,81,14.8,18.12,7.3,
2000-09-16,19.2,93,95,17.2,6.83,1.1,
2000-09-17,18.6,89,100,17.8,6.95,0.1,
2000-09-18,25.8,83,80,20.6,16.59,0.0,
2000-09-19,27.3,81,86,12.1,20.66,0.0,
2000-09-20,26.9,81,42,9.0,23.3,0.0,
2000-09-21,28.2,69,18,11.9,24.11,0.0,
2000-09-22,22.5,83,75,19.4,16.79,0.0,
2000-09-23,26.8,76,60,14.6,16.68,0.0,
2000-09-24,28.8,65,43,27.1,23.15,1.3,
2000-09-25,15.2,88,100,22.9,4.14,8.3,
2000-09-26,12.6,85,100,22.3,5.19,0.0,
2000-09-27,17.4,83,91,21.7,9.8,0.0,
2000-09-28,22.0,82,41,14.1,16.93,0.0,
2000-09-29,23.9,84,78,14.7,21.52,0.0,
2000-09-30,24.8,85,70,13.9,21.73,2.7,
2000-10-01,25.8,83,61,11.2,22.87,1.2,
2000-10-02,26.5,75,22,12.3,22.37,0.3,
2000-10-03,28.6,68,36,13.9,23.39,0.0,
2000-10-04,29.7,68,59,13.0,21.14,10.2,
2000-10-05,25.4,88,100,22.1,11.56,8.9,
2000-10-06,23.0,91,90,13.7,9.09,2.4,
2000-10-07,24.5,82,52,19.1,23.72,0.0,
2000-10-08,22.9,82,77,17.3,19.7,0.0,
2000-10-09,28.0,77,54,15.3,22.37,0.1,
2000-10-10,29.7,74,74,11.5,22.23,1.9,
2000-10-11,26.6,84,94,9.0,14.57,0.5,
2000-10-12,31.1,64,79,22.1,24.65,0.0,
2000-10-13,32.1,64,77,13.5,25.54,0.0,
2000-10-14,28.7,82,99,17.4,21.94,0.0,
2000-10-15,26.0,82,70,21.1,19.45,0.0,
2000-10-16,28.6,78,60,15.6,24.22,0.2,
2000-10-17,30.7,72,66,8.1,25.83,0.3,
2000-10-18,31.7,71,74,12.1,24.91,1.0,
2000-10-19,30.1,80,82,13.3,24.23,1.8,
2000-10-20,32.1,71,85,14.2,24.2,5.4,
2000-10-21,26.9,84,82,18.0,18.86,1.5,
2000-10-22,30.1,80,66,15.0,21.34,0.0,
2000-10-23,32.6,69,38,12.3,27.89,0.0,
2000-10-24,30.2,79,99,12.2,23.23,4.3,
2000-10-25,26.5,88,97,16.4,13.76,8.9,
2000-10-26,28.0,83,84,11.7,22.6,3.8,
2000-10-27,28.1,75,100,24.2,18.51,0.0,
2000-10-28,21.6,88,94,15.9,11.42,4.9,
2000-10-29,20.6,83,84,21.9,15.67,1.5,
2000-10-30,23.6,79,77,19.3,18.23,0.0,
2000-10-31,25.2,79,97,14.3,21.37,0.0,
2000-11-01,26.4,79,64,16.4,22.78,0.2,
2000-11-02,29.4,70,90,11.9,27.09,0.0,
2000-11-03,27.1,78,97,15.1,18.47,9.0,
2000-11-04,22.4,91,98,15.6,9.09,0.6,
2000-11-05,25.6,87,99,15.8,13.24,8.1,
2000-11-06,25.1,86,96,19.4,17.02,2.0,
2000-11-07,21.8,87,98,21.1,11.79,0.6,
2000-11-08,25.1,79,69,19.5,24.34,0.0,
2000-11-09,26.2,78,47,14.6,26.56,0.0,
2000-11-10,27.2,82,65,15.3,22.44,5.3,
2000-11-11,25.3,88,92,14.0,16.46,10.4,
2000-11-12,28.3,83,88,14.4,23.04,6.2,
